id;regiao_id;razao_social;nome_fantasia;nome_curto;cnpj;empresa_erp;inscricao_estadual;email;telefone;cidade;estado;categoria;ativo;created_at;updated_at
962;1;WR SERVICOS EM CAMBIO AUTOMATICO LTDA;WR CAMBIO AUTOMATICO;;1,22632E+13;962;;;;CAMPINAS;SP;QUIMICAS;0;19/07/2010;
967;1;VGBIO BIOLUBRIFICANTES LTDA;VGBIO BIOLUBRIFICANTES LT;;1,51888E+13;967;;;;CAMPINAS;SP;QUIMICAS;1;12/12/2011;
977;1;UNITHAL-TECNOLOGIA E COMERC.PRODS.AGROPECUARIOS LIMITAD;UNITHAL TECN COM PROD AGR;;6,84006E+13;977;;;;CAMPINAS;SP;QUIMICAS;0;26/08/1992;
978;1;NOVA QUIMICA FARMACEUTICA S/A;NOVA QUIMICA FARMACEUTICA;;7,25938E+13;978;;;;CAMPINAS;SP;FARMACEUTICAS;0;18/04/2000;
982;1;SAMKWANG BRASIL IND COM ART APAR CELULAR;SAMKWANG BRASIL IND COM A;;4527889019;982;;;;CAMPINAS;SP;QUIMICAS;0;30/11/2012;
992;1;AMBI-LAB ANALISES AMBIENTAIS LTDA;AMBI LAB ANALISES AMBIENT;;1,17081E+13;992;;;;CAMPINAS;SP;QUIMICAS;1;21/12/2009;
993;1;VR BARROS ECOLOGICA LTDA;VR BARROS ECOLOGICA;;1,19779E+13;993;;;;CAMPINAS;SP;QUIMICAS;1;17/05/2010;
997;1;QUIMI QUALI LABORATORIO, ENG E SERVICOS AMBIENTAIS LTDA;QUIMI QUALI LAB ENG E SER;;1,54012E+13;997;;;;CAMPINAS;SP;QUIMICAS;1;13/04/2012;
1000;1;BAUMINAS QUIMICA LTDA.;BAUMINAS QUIMICA LTDA;;1,95253E+13;1000;;;;CAMPINAS;SP;QUIMICAS;1;18/10/2012;
1002;1;WH FIBER FABRICACAO EM FIBRA DE VIDRO LTDA;;;5,32532E+13;1002;;;;CAMPINAS;SP;QUIMICAS;0;23/01/1984;
1008;1;L.C.D. COMERCIO E SERVICOS ADMINISTRATIVOS LTDA;L.C.D IND E COM PLASTICOS;;9,3141E+12;1008;;;;CAMPINAS;SP;QUIMICAS;1;16/01/2008;
1009;1;L.C.D. COMERCIO E SERVICOS ADMINISTRATIVOS LTDA;;;9,3141E+12;1009;;;;CAMPINAS;SP;QUIMICAS;0;07/03/2013;
1018;1;RODUPLASTIK - SOLUCOES EM PLASTICOS LTDA;;;1,26856E+13;1018;;;;CAMPINAS;SP;QUIMICAS;1;14/10/2010;
1020;1;DEISE SERVICOS ADMINISTRATIVOS LTDA;;;1,22229E+13;1020;;;;CAMPINAS;SP;QUIMICAS;0;08/07/2010;
1022;1;JOAO FERREIRA DA CRUZ-LCM;;;2,56481E+12;1022;;;;CAMPINAS;SP;QUIMICAS;0;08/06/1998;
1026;1;STYROTERM SERVICOS ESPECIALIZADOS LTDA;;;1,0614E+13;1026;;;;CAMPINAS;SP;QUIMICAS;1;10/05/2013;
1030;1;O ASFALTO LTDA;O ASFALTO LTDA LTDA;;1,75783E+13;1030;;;;CAMPINAS;SP;QUIMICAS;0;08/05/2014;
1032;4;FONTE GELO LTDA;FONTE GELO;;1,79097E+13;1032;;;;CAMPINAS;SP;QUIMICAS;0;30/11/2012;
1043;1;RR COMERCIAL E PESQUISAS CIENTIFICAS LTDA;RR PESQUISAS CIENTIFICAS;;2,09314E+13;1043;;;;CAMPINAS;SP;QUIMICAS;0;28/08/2014;
1044;1;MICROBIAL LAB ANALIS FIS QUIM MICRO LTDA;MICROBIAL;;2,00923E+12;1044;;;;CAMPINAS;SP;QUIMICAS;0;21/07/1997;
1045;1;LASERFI INDUSTRIA E COMERCIO DE PROTOTIPOS LTDA;FABRICA DE PROTOTIPOS;;1,54333E+13;1045;;;;CAMPINAS;SP;QUIMICAS;0;24/04/2012;
1046;1;INGEVITY QUIMICA LTDA.;MEADWESTVACO / MWV;;3,03811E+13;1046;;;;CAMPINAS;SP;QUIMICAS;0;05/09/2013;
1050;1;WINNERPLAS POLIMEROS LTDA;WENNERPLAS;;2,07917E+12;1050;;;;CAMPINAS;SP;QUIMICAS;0;03/09/1997;
1054;3;BRASKEM S.A;BRASKEM S.A.;;4,21504E+13;1054;;;;CAMPINAS;SP;QUIMICAS;1;28/06/2013;
1055;1;POLYPRENE INDUSTRIA E COMERCIO DE RODAS LTDA;POLYTEC RODAS E RODIZIO L;;9,25883E+12;1055;;;;CAMPINAS;SP;QUIMICAS;1;05/12/2007;
1065;1;F. DAS CHAGAS MACIEL PEREIRA;D ' C R Y L;;7,25618E+12;1065;;;;CAMPINAS;SP;QUIMICAS;1;09/03/2005;
1067;1;ECOLAB QUIMICA LTDA;ECOLAB QUIMICA LTDA;;5,36772E+11;1067;;;;CAMPINAS;SP;QUIMICAS;1;30/03/2012;
1069;1;BLOWPLUS INDUSTRIA E COMERCIO DE EMBALAGENS PLASTICAS LTDA.;BLOWPLUS IND  COM DE EMB;;6,33421E+12;1069;;;;CAMPINAS;SP;QUIMICAS;0;16/06/2004;
1082;0;CAAT CENTRO ATEND E APOIO AO TRABALHADOR;CAAT VINHEDO E REGI?O;;353;1082;;;;CAMPINAS;SP;QUIMICAS;1;16/02/2016;
1083;1;INDORAMA VENTURES FIBRAS BRASIL LTDA;M&G FIBRAS BRASIL LTDA;;4,24159E+12;1083;;;;CAMPINAS;SP;QUIMICAS;0;01/06/2015;
1086;1;MERCK SHARP & DOHME FARMACEUTICA LTDA.;SCHERING-PLOUGH - MSD;;3,56097E+12;1086;;;;CAMPINAS;SP;FARMACEUTICAS;1;04/04/2014;
1091;1;ALLKIMA INDUSTRIA, COMERCIO E PRODUTOS PARA LABORATORIO LTDA;ALLKIMA;;1,99651E+13;1091;;;;CAMPINAS;SP;QUIMICAS;1;27/03/2014;
1098;1;LUNA COMERCIO VAREJ DE ART DE FESTAS, DESCART E DOCES LTDA;SONIC IND E COM;;1,81416E+13;1098;;;;CAMPINAS;SP;QUIMICAS;0;17/05/2013;
1099;1;SANPHAR LATIN AMERICA DIST DE PRODUTOS VETERINARIOS LTDA;SANPHAR LATIN AMERICA;;8,15087E+12;1099;;;;CAMPINAS;SP;QUIMICAS;0;06/07/2006;
1108;1;SNZ TERMOPLASTICOS DE ENGENHARIA LTDA;SNZ;;1,53954E+13;1108;;;;CAMPINAS;SP;QUIMICAS;1;19/03/2012;
1109;1;FIBERKRAFT MATERIAIS COMPOSITOS LTDA;;;2,34497E+13;1109;;;;CAMPINAS;SP;QUIMICAS;0;09/10/2015;
1117;3;VILEMAR FABRICACAO DE ARTEFATOS PLASTICOS LTDA;PU. CAMP;;2,8699E+13;1117;;;;CAMPINAS;SP;QUIMICAS;1;21/09/2017;
1118;1;SANOFI MEDLEY FARMACEUTICA LTDA;SANOFI MEDLEY FARMACEUTIC;;1,05886E+13;1118;;;;CAMPINAS;SP;FARMACEUTICAS;0;12/03/2014;
1122;0;SINDICATO DOS QUIMICOS UNIFICADOS REGIONAL CAMPINAS;;;4,60957E+13;1122;;;;CAMPINAS;SP;QUIMICAS;1;30/06/1969;
1128;1;STUDY MODELS COMERCIO DE MANEQUINS LTDA;;;2,9852E+13;1128;;;;CAMPINAS;SP;;0;06/03/2018;
1135;1;SIXPACK EMBALAGENS LTDA;SIXPACK;;2,37943E+13;1135;;;;CAMPINAS;SP;QUIMICAS;1;04/12/2015;
1138;1;DUOFILME INDUSTRIA E COMERCIO DE EMBALAGENS LTDA;;;7,78811E+12;1138;;;;CAMPINAS;SP;QUIMICAS;1;05/01/2006;
1141;1;ROTOSINERGY INDUSTRIA E COMERCIO DE PLASTICOS LTDA.;ROTOSINERGY;;2,11657E+13;1141;;;;CAMPINAS;SP;;1;03/10/2014;
1144;3;COLABORADORES TERCEIRO DE HORTOL¶NDIA;;;19372;1144;;;;CAMPINAS;SP;QUIMICAS;1;;
1145;4;COLABORADORES TERCEIRO DE PAULÖNIA;;;19453;1145;;;;CAMPINAS;SP;QUIMICAS;1;;
1146;5;COLABORADORES TERCEIRO DE SUMARE;;;19534;1146;;;;CAMPINAS;SP;QUIMICAS;1;;
1147;1;COLABORADORES TERCEIRO DE VALINHOS;;;19615;1147;;;;CAMPINAS;SP;QUIMICAS;1;;
1148;1;TEK POLLY INDUSTRIA E COMERCIO LTDA;;;2,87076E+13;1148;;;;CAMPINAS;SP;QUIMICAS;1;22/09/2017;
1153;4;APOLO SOLUCOES EM EMBALAGENS PLASTICAS LTDA;MZA - SOLUCOES EM EMBALAG;;1,18401E+13;1153;;;;CAMPINAS;SP;QUIMICAS;1;22/03/2010;
1154;1;OLIPLAS INDUSTRIA E COMERCIO DE PLASTICOS LTDA;OLIPLAS INDUSTRIA E COMER;;3,1048E+13;1154;;;;CAMPINAS;SP;QUIMICAS;1;27/07/2018;
1155;1;FOSNOR - FOSFATADOS DO NORTE-NORDESTE S/A;FOSNOR;;3,21121E+13;1155;;;;CAMPINAS;SP;QUIMICAS;0;13/03/2019;
1156;1;AMYRIS BIOTECNOLOGIA DO BRASIL LTDA [1156];;;1,20651E+13;1156;;;;CAMPINAS;SP;FARMACEUTICAS;1;06/04/2018;
1157;1;AMYRIS BIOTECNOLOGIA DO BRASIL LTDA [1157];;;1,20651E+13;1157;;;;CAMPINAS;SP;QUIMICAS;1;06/04/2018;
1161;4;T. STORE - INDUSTRIA E COMERCIO DE ARTEFATOS PLASTICOS LTDA.;TRANSTORE PACKERS;;2,93418E+13;1161;;;;CAMPINAS;SP;QUIMICAS;1;02/01/2018;
1166;4;TRADECORP DO BRASIL COMERCIO DE INSUMOS AGRICOLAS LTDA 1166;;;4,99706E+12;1166;;;;CAMPINAS;SP;QUIMICAS;0;27/11/2019;
1173;1;ENERPLAST INDUSTRIA E COMERCIO DE PLASTICOS LTDA;;;3,69272E+13;1173;;;;CAMPINAS;SP;QUIMICAS;1;13/04/2020;
1178;4;SHPP SOUTH AMERICA COMERCIO DE PLASTICOS LTDA;;;3,47019E+13;1178;;;;CAMPINAS;SP;QUIMICAS;1;29/08/2019;
1181;4;BIBLIOTECA DE COMPOSTOS ORGANICOS - PESQUISAS E ANALISES EM;S/N;;2,73304E+13;1181;;;;CAMPINAS;SP;;1;17/03/2017;
1182;4;P. M. G. MANUTENCAO INSTALACAO E REPRESENTACAO DE MAQUINAS E;;;2,15975E+13;1182;;;;CAMPINAS;SP;;1;22/12/2014;
1183;1;T.L. SERVICOS INDUSTRIAIS EM PLASTICOS EM GERAL LTDA;PLASTICOS TUBOLINE;;3,84035E+13;1183;;;;CAMPINAS;SP;QUIMICAS;1;10/09/2020;
1184;1;PAX LUBRIFICANTES LTDA;;;5,18668E+13;1184;;;;CAMPINAS;SP;QUIMICAS;1;08/01/1980;
1186;1;ANIDRO DO BRASIL EXTRACOES S.A.;;;6,67155E+13;1186;;;;CAMPINAS;SP;QUIMICAS;1;30/05/2018;
1191;4;MERUOCA COMERCIO DE MATERIAS-PRIMAS AGRICOLAS LTDA;MERUOCA;;3,23352E+13;1191;;;;CAMPINAS;SP;QUIMICAS;1;02/01/2019;
1192;1;CAMPINAS PLASTICOS INDUSTRIA E COMERCIO LTDA;CAMPINAS PLASTICOS;;3,14281E+13;1192;;;;CAMPINAS;SP;QUIMICAS;1;04/09/2018;
1194;1;CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA;;;4,47347E+13;1194;;;;CAMPINAS;SP;FARMACEUTICAS;1;27/10/1994;
1197;1;IMERYS DO BRASIL COMERCIO DE EXTRACAO DE MINERIOS LTDA;;;6,13279E+13;1197;;;;CAMPINAS;SP;QUIMICAS;0;22/07/1966;
1199;4;S & D INDUSTRIA DE ARTEFATOS PLASTICOS LTDA;;;4,22424E+13;1199;;;;CAMPINAS;SP;;0;08/06/2021;
1202;1;ATUAL PLAST COMERCIO DE EMBALAGENS LTDA;ATUAL PLAST;;3,3509E+13;1202;;;;CAMPINAS;SP;QUIMICAS;1;02/05/2019;
1204;4;OURO FINO SAUDE ANIMAL LTDA;;;5,76245E+13;1204;;;;CAMPINAS;SP;QUIMICAS;1;02/06/2022;
1206;1;VIZZARE INDUSTRIA E COMERCIO DE ESPUMAS E COLCHOES LTDA;;;4,42145E+13;1206;;;;CAMPINAS;SP;QUIMICAS;1;11/11/2021;
1207;1;CEVA SAUDE ANIMAL LTDA 1207;CEVA VETERINARIA;;7,08649E+12;1207;;;;CAMPINAS;SP;QUIMICAS;1;28/07/2021;
1219;1;SAUVET INDUSTRIA FARMACEUTICA E VETERINARIA LTDA;;;5,06004E+12;1219;;;;CAMPINAS;SP;QUIMICAS;1;15/05/2002;
1224;1;VELOX FITAS E VEDACOES LTDA;;;3,98962E+13;1224;;;;CAMPINAS;SP;QUIMICAS;1;24/11/2020;
1225;1;CAMP POLIURETANO MANUTENCAO E SERVICOS LTDA;CAMP POLIURETANOS;;4,50474E+13;1225;;;;CAMPINAS;SP;QUIMICAS;0;27/01/2022;
1230;1;CINTIA MARIA RUBO DE SOUZA NOBRE;;;2,24019E+13;1230;;;;CAMPINAS;SP;QUIMICAS;1;07/05/2015;
1232;1;CAMP POLIURETANOS LTDA;;;3,62967E+13;1232;;;;CAMPINAS;SP;QUIMICAS;1;07/02/2020;
1234;1;WX8 SERVI€OS E COMERCIO DE PLASTICOS LTDA;;;3,51809E+13;1234;;;;CAMPINAS;SP;QUIMICAS;1;;
1235;1;GYRO MOLDAGEM DE PLASTICOS INDUSTRIA E COMERCIO;;;4,80153E+13;1235;;;;CAMPINAS;SP;QUIMICAS;1;;
1238;1;FILMS & SHEETS SOUTHY AMERICA LTDA;;;5,04214E+13;1238;;;;CAMPINAS;SP;QUIMICAS;1;;
1239;1;LELIS & LELIS;;;4,56175E+13;1239;;;;CAMPINAS;SP;QUIMICAS;1;;
1244;1;CCAE INDUS COMERCIO E IMPORTACAO DE FERTILIZANTE LTDA;;;7,28038E+13;1244;;;;CAMPINAS;SP;QUIMICAS;1;;
1246;1;LT PLASTIC COMERCIO DE EMBALAGENS PLASTICOS LTDA;;;4,40237E+13;1246;;;;CAMPINAS;SP;QUIMICAS;1;;
1247;1;GOOD GAG EMBALAGENS LTDA;;;1,535E+13;1247;;;;CAMPINAS;SP;QUIMICAS;1;;
1249;1;IBERCHEM BRASIL INDUSTRIA LTDA;;;1,92519E+13;1249;;;;CAMPINAS;SP;QUIMICAS;1;;
1250;1;ADUFERTIL FERTILIZANTES;;;4,4778E+13;1250;;;;CAMPINAS;SP;QUIMICAS;1;;
1251;1;ACQUA FLOAT INDUSTRIA E COMERCIO LTDA;;;4,56608E+13;1251;;;;CAMPINAS;SP;QUIMICAS;1;;
1253;1;EHRENA SOLUCOES EM NANOTECNOLONIA LTDA;;;4,78076E+13;1253;;;;CAMPINAS;SP;QUIMICAS;1;;
1255;1;FLEX-TEK INDUSTRIA DE PECAS TECNICAS LTDA;;;5,79158E+13;1255;;;;CAMPINAS;SP;QUIMICAS;1;;
1258;1;ATLAS AGRO BRASIL FERTILIZANTES;;;4,83228E+13;1258;;;;CAMPINAS;SP;QUIMICAS;1;;
1259;1;FLAVIA RENATA INDUSTRIA E COMERCIO LTDA;;;2,49261E+13;1259;;;;CAMPINAS;SP;QUIMICAS;1;;
1260;1;HIDRO 2 EKO EQUIPAMENTOS INDUSTRIA E COMERCIO;;;1,70966E+12;1260;;;;CAMPINAS;SP;QUIMICAS;1;;
1261;1;EKO KAYAKS INDUSTRIA E COMERCIO LTDA;;;2,2792E+13;1261;;;;CAMPINAS;SP;QUIMICAS;1;;
999999;6;APOSENTADOS;APOSENTADOS;;191;999999;;;;CAMPINAS;SP;QUIMICAS;1;11/07/1997;
150;0;A.F.K. SERVICOS DE APOIO ADMINISTRATIVO LTDA;;;2,43828E+11;150;;;;GUARATINGUETA;SP;QUIMICAS;0;11/10/1994;
373;2;SUN CHEMICAL DO BRASIL LTDA;SUN CHEMICAL;;1,63163E+12;373;;;;GUARULHOS;SP;QUIMICAS;1;04/12/1996;
489;0;DESSA CONSULT CONSULTORIA & LABORATORIO LTDA;DESSA CONSULT;;5,53948E+12;489;;;;HOLAMBRA;SP;QUIMICAS;0;12/02/2003;
30;2;GERMED FARMACEUTICA LTDA;MD MEDICAL DOCTOR _ BRACE;;4,59921E+13;30;;;;HORTOLANDIA;SP;FARMACEUTICAS;1;31/01/1969;
129;2;DOW CORNING DO BRASIL LTDA;DOW CORNING;;6,12047E+13;129;;;;HORTOLANDIA;SP;QUIMICAS;0;14/07/1966;
142;2;EMS INDUSTRIA FARMACEUTICA LTDA;EMS;;5,75074E+13;142;;;;HORTOLANDIA;SP;FARMACEUTICAS;1;18/09/1981;
158;2;GAROA INDUSTRIA E COMERCIO DE PLASTICOS LTDA;GAROA;;4,5991E+13;158;;;;HORTOLANDIA;SP;QUIMICAS;0;24/06/2002;
163;2;SAVER RESINAS E PRODUTOS QUIMICOS LTDA;SAVER RESINAS;;5,94753E+13;163;;;;HORTOLANDIA;SP;QUIMICAS;1;14/09/1988;
178;2;ANTONIO FUSSI & CIA LTDA;FABRICA NOSSA SENHORA APA;;4,81816E+13;178;;;;HORTOLANDIA;SP;QUIMICAS;1;01/01/1996;
194;0;AMK COMERCIO DE EMBALAGENS LTDA;AMERICANPACK;;5,23144E+13;194;;;;HORTOLANDIA;SP;QUIMICAS;0;28/02/1983;
235;2;CHEMCO INDUSTRIA E COMERCIO LTDA;CHENCO;;5,96055E+13;235;;;;HORTOLANDIA;SP;QUIMICAS;1;19/10/1988;
238;2;SOLVEN SOLVENTES E QUIMICOS LTDA;SOLVEN;;7,42599E+13;238;;;;HORTOLANDIA;SP;QUIMICAS;1;12/01/1994;
245;1;LED - LABORATORIO DE EVOLUCAO DERMATOLOGICA LTDA;LED - LABORATORIO;;6,50668E+13;245;;;;HORTOLANDIA;SP;QUIMICAS;1;08/01/1991;
264;2;GHS - COMERCIO IND. DE COLCHOES E ESPUMAS LTDA;ZIFF HEALTH DO BRASIL;;6,54566E+13;264;;;;HORTOLANDIA;SP;QUIMICAS;0;06/02/1991;
267;0;SPRAY INDUSTRIAL LTDA;SPRAY;;5,61783E+11;267;;;;HORTOLANDIA;SP;QUIMICAS;0;19/04/1995;
320;0;ESMERIL INDUSTRIA DE ABRASIVOS LTDA-ME;ESMERIL;;2,16597E+12;320;;;;HORTOLANDIA;SP;QUIMICAS;0;13/10/1997;
321;0;MUNDO DOS NATURAIS NO BRASIL LTDA;;;2,50943E+12;321;;;;HORTOLANDIA;SP;QUIMICAS;0;02/09/1997;
332;2;FASTPLAS AUTOMOTIVE LTDA.;SEEBER;;3,76071E+12;332;;;;HORTOLANDIA;SP;QUIMICAS;1;31/05/2000;
344;2;JORGE DE MORAES LARA NETO;;;3,88186E+13;344;;;;HORTOLANDIA;SP;QUIMICAS;0;01/06/1990;
360;0;FOR EYES OFTALMOLOGIA LTDA;FOR EYES;;4,66522E+12;360;;;;HORTOLANDIA;SP;QUIMICAS;0;18/09/2001;
366;2;FABPLAS INDUSTRIA E COMERCIO LTDA;INPACOM;;4,42554E+12;366;;;;HORTOLANDIA;SP;QUIMICAS;0;26/04/2001;
406;2;EMS SIGMA PHARMA LTDA;SIGMA;;9,2314E+11;406;;;;HORTOLANDIA;SP;FARMACEUTICAS;1;14/11/1995;
413;0;CHEMCO INDUSTRIA E COMERCIO LTDA;CHENCO;;5,96055E+13;413;;;;HORTOLANDIA;SP;QUIMICAS;0;07/10/1999;
417;0;PROFIX - INDUSTRIA E COMERCIO LTDA;;;5,60512E+12;417;;;;HORTOLANDIA;SP;QUIMICAS;0;07/04/2003;
425;2;LUVACAR INDUSTRIA E COMERCIO MASSAS PLASTICAS LTDA;LUVACAR;;1,23529E+12;425;;;;HORTOLANDIA;SP;QUIMICAS;0;29/05/1996;
439;0;EMBALICAMP COMERCIO DE EMBALAGENS PLASTICAS LTDA;EMBALICAMP;;5,66739E+12;439;;;;HORTOLANDIA;SP;QUIMICAS;0;22/05/2003;
449;2;INDUSTRIA DE TERMOPLASTICOS LTDA;;;4,49076E+12;449;;;;HORTOLANDIA;SP;QUIMICAS;0;23/04/2001;
456;2;INPACOM TERMOFIXO COMERCIO DE PRODUTOS FENOLICOS LTDA;INPACOM DO BRASIL;;4,97643E+12;456;;;;HORTOLANDIA;SP;QUIMICAS;0;12/03/2002;
469;0;BAJ ALE COBRANCAS LTDA;;;6,06662E+12;469;;;;HORTOLANDIA;SP;QUIMICAS;0;05/12/2003;
474;1;R COSTA EMBALAGENS EPP;R.C. EMBALAGENS;;6,19136E+12;474;;;;HORTOLANDIA;SP;QUIMICAS;1;07/04/2004;
477;2;RHOBIFARMA INDUSTRIA FARMACEUTICA LTDA;;;4,91301E+12;477;;;;HORTOLANDIA;SP;QUIMICAS;1;26/02/2002;
488;0;BIG PLAST DE CAMPINAS COMERCIAL LTDA-EPP;;;1,75231E+12;488;;;;HORTOLANDIA;SP;QUIMICAS;0;09/04/1997;
494;2;GALDERMA BRASIL LTDA;;;3,17372E+11;494;;;;HORTOLANDIA;SP;FARMACEUTICAS;1;30/08/2004;
506;2;NOVA RENKO INDUSTRIAL LTDA;;;4,9927E+12;506;;;;HORTOLANDIA;SP;QUIMICAS;1;27/03/2002;
511;2;FLAVIO BENINCASA NETO;BENIN COLCHOES;;6,07862E+12;511;;;;HORTOLANDIA;SP;QUIMICAS;0;21/01/2004;
513;0;ROMILPLAS ARTEFATOS DE PLASTICO LTDA;ROMILPLAS BRINDES;;3,68444E+12;513;;;;HORTOLANDIA;SP;QUIMICAS;1;03/03/2000;
518;0;A BATISTA SOBRINHO HORTOLANDIA;;;6,46949E+13;518;;;;HORTOLANDIA;SP;QUIMICAS;0;17/10/1990;
527;2;JMA PROD SERV AMOST MONIT MEIO AMB LTDA;JMA;;5,23856E+12;527;;;;HORTOLANDIA;SP;QUIMICAS;0;31/07/2002;
558;2;TECNA INDUSTRIA,COMERCIO E SERVICOS LTDA;;;1,39332E+12;558;;;;HORTOLANDIA;SP;QUIMICAS;1;20/08/1996;
560;2;BRASIL INDUSTRIA DE TERMO PLASTICO E FIXO LTDA;;;5,60759E+13;560;;;;HORTOLANDIA;SP;QUIMICAS;0;24/07/1986;
570;2;UMAS INDUSTRIA DE COSMETICOS LTDA;;;6,19281E+12;570;;;;HORTOLANDIA;SP;QUIMICAS;0;02/04/2004;
579;2;EVOLVE - CONSTRUCAO CIVIL LTDA;;;4,9722E+12;579;;;;HORTOLANDIA;SP;QUIMICAS;0;22/03/2002;
583;2;LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA;OFTA VISION HEALTH;;5,04498E+12;583;;;;HORTOLANDIA;SP;FARMACEUTICAS;1;10/04/2002;
614;2;UNIPOLI EMBALAGENS ESPECIAIS LTDA;;;3,68304E+12;614;;;;HORTOLANDIA;SP;QUIMICAS;1;20/03/2007;
616;2;LUXBIOTECH FARMACEUTICA LTDA;TOPZ-EMS;;8,77531E+12;616;;;;HORTOLANDIA;SP;FARMACEUTICAS;1;27/12/2006;
637;2;HIPEZA IND E COM DE PROD DE LIMPEZA LTDA;;;7,588E+12;637;;;;HORTOLANDIA;SP;QUIMICAS;1;05/08/2005;
646;2;SILVANA APARECIDA BROLO HORTOLANDIA;FLORA CAMPESTRE FARMACIA;;1,91203E+12;646;;;;HORTOLANDIA;SP;QUIMICAS;0;17/06/1997;
648;4;VITA VITA COMERCIO & INDUSTRIA EXP. E IMP. LTDA;VITAVITA;;6,68031E+13;648;;;;HORTOLANDIA;SP;QUIMICAS;0;29/08/1991;
651;2;AGRO OURO DO BRASIL IND. E COM. DE PROD AGROP E VET LTDA;AGRO OURO DO BRASIL;;2,79598E+12;651;;;;HORTOLANDIA;SP;QUIMICAS;0;24/09/1998;
664;2;WRS COMERCIAL LTDA;PLASTMATEC;;7,10818E+12;664;;;;HORTOLANDIA;SP;QUIMICAS;0;06/10/2004;
674;2;KRAFOAM SERVICOS ADMINISTRATIVOS LTDA;GALPAO HOL;;2,54034E+11;674;;;;HORTOLANDIA;SP;QUIMICAS;0;15/03/2006;
684;2;JCV INDUSTRIA E COMERCIO DE EMBALAGENS PLASTICAS LTDA;JCV;;4,95577E+13;684;;;;HORTOLANDIA;SP;QUIMICAS;1;28/03/1982;
705;2;NIPPONLINE J&R COMERCIO DE COLCHOES LTDA;NIPPONLINE;;6,16549E+13;705;;;;HORTOLANDIA;SP;QUIMICAS;0;26/09/1989;
706;2;DNC INDUSTRIAL CAMPINAS LTDA;DNC INDUSTRIAL;;6,89192E+13;706;;;;HORTOLANDIA;SP;QUIMICAS;1;05/10/1992;
751;2;GERMED FARMACEUTICA LTDA TES;NATURE`S PLUS-EMS;;701;751;;;;HORTOLANDIA;SP;QUIMICAS;0;01/01/1996;
754;2;DOW CORNING DO BRASIL LTDA TES;DOW CORNING;;704;754;;;;HORTOLANDIA;SP;QUIMICAS;0;01/01/1996;
756;2;EMS INDUSTRIA FARMACEUTICA LTDA TES;EMS;;706;756;;;;HORTOLANDIA;SP;QUIMICAS;0;01/01/1996;
826;5;ZAFIRA SUPORTE E APOIO ADMINISTRATIVO LTDA;;;8,83101E+12;826;;;;HORTOLANDIA;SP;QUIMICAS;0;17/05/2007;
856;2;JOSE LUIZ GALVAO COLCHOES LTDA.;NIPPONLINE J+R COLCHOES M;;1,13495E+13;856;;;;HORTOLANDIA;SP;QUIMICAS;1;14/09/2009;
871;2;PLASDEL INDUSTRIA E COMERCIO TERMOPLASTICO LTDA;;;1,12644E+13;871;;;;HORTOLANDIA;SP;QUIMICAS;1;02/09/2009;
903;2;ABC PET EMBALAGENS PLASTICAS EIRELI;;;9,1325E+12;903;;;;HORTOLANDIA;SP;QUIMICAS;0;24/07/2007;
904;2;BUTIA AMAZON LTDA;NATRIUM;;5,76808E+13;904;;;;HORTOLANDIA;SP;QUIMICAS;1;04/06/1987;
929;2;TAITECH DO BRASIL - COMERCIO DE EMBALAGENS LTDA;;;1,1977E+13;929;;;;HORTOLANDIA;SP;QUIMICAS;1;26/03/2010;
938;0;GALDERMA BRASIL LTDA;GALDERMA BRASIL LTDA;;3,17372E+11;938;;;;HORTOLANDIA;SP;QUIMICAS;0;30/11/2012;
945;2;F.L.P. REPRESENTACOES DE UTILIDADES DOMESTICAS LTDA;FLP REPRESENT DE UTILIDAD;;4,87625E+12;945;;;;HORTOLANDIA;SP;QUIMICAS;0;26/12/2001;
951;2;LAFIMAN DISTRIBUIDORA DE MEDICAMENTOS LTDA;LAFIMAN;;5,97653E+12;951;;;;HORTOLANDIA;SP;QUIMICAS;1;12/11/2003;
952;2;GOTAS DE MIRRA IND E COMERCIO DE PRODUTOS SANEANTES LTDA;GOTAS DE MIRRA IND E COM;;7,00695E+12;952;;;;HORTOLANDIA;SP;QUIMICAS;0;01/09/2004;
971;2;GAROA INDUSTRIA E COMERCIO DE PLASTICOS LTDA;GAROA;;4,5991E+13;971;;;;HORTOLANDIA;SP;QUIMICAS;0;20/07/1966;
990;2;SR - INDUSTRIA E COMERCIO DE EMBALAGENS PLASTICAS LTDA;SR INDUSTRIA E COMERCIO D;;5,498E+12;990;;;;HORTOLANDIA;SP;QUIMICAS;0;03/10/2002;
994;4;HIDROLAX - INDUSTRIA E COMERCIO DE PRODUTOS DE FIBRAS LTDA;HIDROLAX IND E COM DE PRO;;1,22554E+13;994;;;;HORTOLANDIA;SP;QUIMICAS;0;30/06/2010;
998;2;RAD SUPER PRODUTOS AUTOMOTIVOS LTDA;RAD PLUS;;1,54173E+13;998;;;;HORTOLANDIA;SP;QUIMICAS;0;16/12/2011;
1007;2;MUNDIAL PLASTIC INDUSTRIA DE ARTEFATOS PLASTICOS LTDA;MUNDIAL SUPORTES PARA AGU;;1,82701E+13;1007;;;;HORTOLANDIA;SP;QUIMICAS;0;10/06/2013;
